SURVEY,YEAR,STRATUM,LENGTH,SPECIES_CODE,FREQUENCY
EBS_SLOPE,2002,3,17,30020,23071.8054573952
EBS_SLOPE,2002,3,18,30020,52440.5210001251
EBS_SLOPE,2002,3,19,30020,127600.208310322
EBS_SLOPE,2002,3,20,30020,121303.298224987
EBS_SLOPE,2002,3,21,30020,232481.250310572
EBS_SLOPE,2002,3,22,30020,92992.5001242287
EBS_SLOPE,2002,3,23,30020,58384.7919381359
EBS_SLOPE,2002,3,24,30020,103823.124558279
EBS_SLOPE,2002,3,25,30020,121655.937372311
EBS_SLOPE,2002,3,26,30020,52087.8818528012
EBS_SLOPE,2002,3,27,30020,17480.1736667084
EBS_SLOPE,2002,3,28,30020,17832.8128140323
EBS_SLOPE,2002,3,29,30020,52793.160147449
EBS_SLOPE,2002,3,30,30020,68191.825235751
EBS_SLOPE,2002,3,31,30020,73333.4911850275
EBS_SLOPE,2002,3,32,30020,137202.04592118
EBS_SLOPE,2002,3,33,30020,84983.1552615473
EBS_SLOPE,2002,3,34,30020,147625.756837113
EBS_SLOPE,2002,3,35,30020,222270.62725564
EBS_SLOPE,2002,3,36,30020,120809.910532162
EBS_SLOPE,2002,3,37,30020,149069.357819537
EBS_SLOPE,2002,3,38,30020,81434.722116325
EBS_SLOPE,2002,3,39,30020,112517.350921061
EBS_SLOPE,2002,3,40,30020,98069.106480591
EBS_SLOPE,2002,3,41,30020,90140.9202880954
EBS_SLOPE,2002,3,43,30020,58760.6144553276
EBS_SLOPE,2002,3,44,30020,41229.9706051669
EBS_SLOPE,2002,3,45,30020,50478.3555457939
EBS_SLOPE,2002,3,46,30020,34530.9315864746
EBS_SLOPE,2002,3,47,30020,25366.185307882
EBS_SLOPE,2002,3,48,30020,41313.0407612205
EBS_SLOPE,2002,3,49,30020,68107.7493155959
EBS_SLOPE,2002,3,50,30020,28160.9609526904
EBS_SLOPE,2002,3,51,30020,5949.72490612387
EBS_SLOPE,2002,3,52,30020,17726.7914546352
EBS_SLOPE,2002,3,53,30020,7540.51967445579
EBS_SLOPE,2002,3,54,30020,9223.26160883561
EBS_SLOPE,2002,3,56,30020,3273.53670271174
EBS_SLOPE,2002,3,57,30020,3314.6779659748
EBS_SLOPE,2002,3,59,30020,5949.72490612387
EBS_SLOPE,2002,3,63,30020,3252.50220065811
EBS_SLOPE,2002,3,64,30020,6108.69522775209
EBS_SLOPE,2002,3,67,30020,3252.50220065811
EBS_SLOPE,2002,3,999.9,30020,3184347.42913617
EBS_SLOPE,2002,4,11,30020,10726.6681456901
EBS_SLOPE,2002,4,12,30020,10726.6681456901
EBS_SLOPE,2002,4,13,30020,10726.6681456901
EBS_SLOPE,2002,4,14,30020,28726.3673098044
EBS_SLOPE,2002,4,15,30020,135993.048766706
EBS_SLOPE,2002,4,16,30020,21453.3362913802
EBS_SLOPE,2002,4,17,30020,17999.6991641143
EBS_SLOPE,2002,4,18,30020,14546.0620368484
EBS_SLOPE,2002,4,19,30020,10726.6681456901
EBS_SLOPE,2002,4,20,30020,96905.7700751035
EBS_SLOPE,2002,4,21,30020,107998.194984686
EBS_SLOPE,2002,4,22,30020,76183.947311508
EBS_SLOPE,2002,4,23,30020,79637.5844387739
EBS_SLOPE,2002,4,24,30020,17999.6991641143
EBS_SLOPE,2002,4,25,30020,25272.7301825385
EBS_SLOPE,2002,4,26,30020,21819.0930552726
EBS_SLOPE,2002,4,27,30020,64725.7656380331
EBS_SLOPE,2002,4,28,30020,125632.137384908
EBS_SLOPE,2002,4,29,30020,42906.6725827605
EBS_SLOPE,2002,4,30,30020,25272.7301825385
EBS_SLOPE,2002,4,31,30020,135993.048766706
EBS_SLOPE,2002,4,32,30020,96540.0133112111
EBS_SLOPE,2002,4,33,30020,117993.349602591
EBS_SLOPE,2002,4,34,30020,93086.3761839452
EBS_SLOPE,2002,4,35,30020,64360.0088741407
EBS_SLOPE,2002,4,36,30020,70920.5640515223
EBS_SLOPE,2002,4,38,30020,49467.2277601421
EBS_SLOPE,2002,4,39,30020,64360.0088741407
EBS_SLOPE,2002,4,40,30020,53633.3407284506
EBS_SLOPE,2002,4,41,30020,4468.40026333114
EBS_SLOPE,2002,4,42,30020,10726.6681456901
EBS_SLOPE,2002,4,44,30020,4468.40026333114
EBS_SLOPE,2002,4,46,30020,8936.80052666228
EBS_SLOPE,2002,4,47,30020,10196.5713268393
EBS_SLOPE,2002,4,48,30020,21809.792084722
EBS_SLOPE,2002,4,49,30020,11431.9741838298
EBS_SLOPE,2002,4,50,30020,4468.40026333114
EBS_SLOPE,2002,4,51,30020,6560.55517738157
EBS_SLOPE,2002,4,52,30020,6560.55517738157
EBS_SLOPE,2002,4,54,30020,9430.44255680583
EBS_SLOPE,2002,4,56,30020,4871.41900644825
EBS_SLOPE,2002,4,57,30020,4871.41900644825
EBS_SLOPE,2002,4,58,30020,7273.03101842421
EBS_SLOPE,2002,4,61,30020,4871.41900644825
EBS_SLOPE,2002,1,10,30020,6457.21309787038
EBS_SLOPE,2002,1,12,30020,54677.1372070867
EBS_SLOPE,2002,1,13,30020,13143.3313208996
EBS_SLOPE,2002,1,14,30020,31525.5635499659
EBS_SLOPE,2002,1,15,30020,149409.359459909
EBS_SLOPE,2002,1,16,30020,142460.631913747
EBS_SLOPE,2002,1,17,30020,231267.799681715
EBS_SLOPE,2002,1,18,30020,375712.481014162
EBS_SLOPE,2002,1,19,30020,542049.913494879
EBS_SLOPE,2002,1,20,30020,658144.2065866
EBS_SLOPE,2002,1,22,30020,534409.185261071
EBS_SLOPE,2002,1,23,30020,509201.620026795
EBS_SLOPE,2002,1,24,30020,368277.09738673
EBS_SLOPE,2002,1,25,30020,228712.595051217
EBS_SLOPE,2002,1,26,30020,320168.267348713
EBS_SLOPE,2002,1,27,30020,452771.187624071
EBS_SLOPE,2002,1,28,30020,379050.587733705
EBS_SLOPE,2002,1,29,30020,877711.370934096
EBS_SLOPE,2002,1,30,30020,1006754.52745851
EBS_SLOPE,2002,1,31,30020,1249009.64476348
EBS_SLOPE,2002,1,32,30020,1384974.81793489
EBS_SLOPE,2002,1,33,30020,1369075.97341078
EBS_SLOPE,2002,1,34,30020,1856525.64871369
EBS_SLOPE,2002,1,35,30020,1896836.55372698
EBS_SLOPE,2002,1,36,30020,1408885.78071966
EBS_SLOPE,2002,1,37,30020,1090547.48571009
EBS_SLOPE,2002,1,38,30020,573564.143815202
EBS_SLOPE,2002,1,39,30020,594361.127674903
EBS_SLOPE,2002,1,40,30020,333796.630997882
EBS_SLOPE,2002,1,41,30020,333149.722757941
EBS_SLOPE,2002,1,42,30020,328636.145393634
EBS_SLOPE,2002,1,43,30020,257666.211319936
EBS_SLOPE,2002,1,44,30020,231813.077658467
EBS_SLOPE,2002,1,45,30020,237715.966788818
EBS_SLOPE,2002,1,46,30020,173494.699137608
EBS_SLOPE,2002,1,47,30020,180231.622217595
EBS_SLOPE,2002,5,73,30020,3893.71657482783
EBS_SLOPE,2002,5,999.9,30020,1531819.23559262
EBS_SLOPE,2002,6,14,30020,18802.8205209555
EBS_SLOPE,2002,6,15,30020,5978.41408091135
EBS_SLOPE,2002,6,20,30020,5978.41408091135
EBS_SLOPE,2002,6,24,30020,5978.41408091135
EBS_SLOPE,2002,6,27,30020,17935.242242734
EBS_SLOPE,2002,6,29,30020,25648.8128800884
EBS_SLOPE,2002,6,30,30020,24781.2346018669
EBS_SLOPE,2002,6,31,30020,35870.4844854681
EBS_SLOPE,2002,6,32,30020,41848.8985663794
EBS_SLOPE,2002,6,33,30020,59784.1408091135
EBS_SLOPE,2002,6,34,30020,102500.617653714
EBS_SLOPE,2002,6,35,30020,54673.3050064236
EBS_SLOPE,2002,6,36,30020,61519.2973655564
EBS_SLOPE,2002,6,37,30020,35870.4844854681
EBS_SLOPE,2002,6,38,30020,23913.6563236454
EBS_SLOPE,2002,6,39,30020,41915.9247738654
EBS_SLOPE,2002,6,40,30020,10673.2568006023
EBS_SLOPE,2002,6,41,30020,11956.8281618227
EBS_SLOPE,2002,6,42,30020,4694.84271969099
EBS_SLOPE,2002,6,43,30020,11956.8281618227
EBS_SLOPE,2002,6,46,30020,5177.8620101758
EBS_SLOPE,2002,6,47,30020,24520.8001186008
EBS_SLOPE,2002,6,49,30020,9389.68543938198
EBS_SLOPE,2002,6,50,30020,4736.34630893299
EBS_SLOPE,2002,6,51,30020,4694.84271969099
EBS_SLOPE,2002,6,52,30020,12088.4479613901
EBS_SLOPE,2002,6,53,30020,5177.8620101758
EBS_SLOPE,2002,6,54,30020,5177.8620101758
EBS_SLOPE,2002,6,55,30020,6838.76366076073
EBS_SLOPE,2002,6,56,30020,5249.68430062934
EBS_SLOPE,2002,6,57,30020,12088.4479613901
EBS_SLOPE,2002,6,59,30020,6838.76366076073
EBS_SLOPE,2002,6,999.9,30020,722196.528206751
EBS_SLOPE,2002,11,12,30020,17610.9332937373
EBS_SLOPE,2002,11,14,30020,11342.7391576597
EBS_SLOPE,2002,11,15,30020,26057.6763341235
EBS_SLOPE,2002,11,16,30020,11342.7391576597
EBS_SLOPE,2002,11,17,30020,32325.8704702011
EBS_SLOPE,2002,11,18,30020,95540.3605211905
EBS_SLOPE,2002,11,19,30020,11342.7391576597
EBS_SLOPE,2002,11,20,30020,134356.023605778
EBS_SLOPE,2002,11,21,30020,192517.971931794
EBS_SLOPE,2002,11,22,30020,178522.838431778
EBS_SLOPE,2002,11,24,30020,72359.0334712156
EBS_SLOPE,2002,11,25,30020,37633.0156183965
EBS_SLOPE,2002,11,26,30020,40296.4116090567
EBS_SLOPE,2002,11,27,30020,159463.652600324
EBS_SLOPE,2002,11,28,30020,48743.1546494429
EBS_SLOPE,2002,4,64,30020,4621.7759377539
EBS_SLOPE,2002,4,68,30020,15027.910416714
EBS_SLOPE,2002,4,999.9,30020,1921136.77104084
EBS_SLOPE,2002,5,11,30020,6351.74826341285
EBS_SLOPE,2002,5,12,30020,3175.87413170643
EBS_SLOPE,2002,5,13,30020,28582.8671853578
EBS_SLOPE,2002,5,14,30020,22231.118921945
EBS_SLOPE,2002,5,15,30020,13332.3531306006
EBS_SLOPE,2002,5,16,30020,6351.74826341285
EBS_SLOPE,2002,5,17,30020,6351.74826341285
EBS_SLOPE,2002,5,18,30020,35563.4720525456
EBS_SLOPE,2002,5,19,30020,89314.5022597118
EBS_SLOPE,2002,5,20,30020,47638.1119755964
EBS_SLOPE,2002,5,21,30020,18816.4147583955
EBS_SLOPE,2002,5,22,30020,45091.0944476649
EBS_SLOPE,2002,5,23,30020,29211.7237891327
EBS_SLOPE,2002,5,24,30020,45091.0944476649
EBS_SLOPE,2002,5,25,30020,110677.934546039
EBS_SLOPE,2002,5,26,30020,110188.23635438
EBS_SLOPE,2002,5,27,30020,34695.7854169277
EBS_SLOPE,2002,5,28,30020,65165.2224136102
EBS_SLOPE,2002,5,29,30020,50575.1560754598
EBS_SLOPE,2002,5,30,30020,97496.7779555271
EBS_SLOPE,2002,5,31,30020,110829.131086128
EBS_SLOPE,2002,5,32,30020,82397.4604408588
EBS_SLOPE,2002,5,33,30020,64448.7323180811
EBS_SLOPE,2002,5,34,30020,72240.9814419646
EBS_SLOPE,2002,5,35,30020,93322.5529038345
EBS_SLOPE,2002,5,36,30020,38022.856088723
EBS_SLOPE,2002,5,37,30020,13332.3531306006
EBS_SLOPE,2002,5,38,30020,33740.4652895556
EBS_SLOPE,2002,5,39,30020,6351.74826341285
EBS_SLOPE,2002,5,40,30020,18150.6225396189
EBS_SLOPE,2002,5,41,30020,9917.64896705116
EBS_SLOPE,2002,5,42,30020,3893.71657482783
EBS_SLOPE,2002,5,43,30020,15812.5693550217
EBS_SLOPE,2002,5,44,30020,13930.2170697342
EBS_SLOPE,2002,5,45,30020,6431.238960361
EBS_SLOPE,2002,5,46,30020,8025.13620536606
EBS_SLOPE,2002,5,47,30020,7817.29883816436
EBS_SLOPE,2002,5,48,30020,3804.73073548133
EBS_SLOPE,2002,5,49,30020,10443.807063044
EBS_SLOPE,2002,5,50,30020,13483.4806390314
EBS_SLOPE,2002,5,51,30020,7188.44223438946
EBS_SLOPE,2002,5,54,30020,3215.6194801805
EBS_SLOPE,2002,5,57,30020,7109.33605500833
EBS_SLOPE,2002,5,61,30020,3215.6194801805
EBS_SLOPE,2002,5,63,30020,3893.71657482783
EBS_SLOPE,2002,5,66,30020,3215.6194801805
EBS_SLOPE,2002,5,69,30020,3893.71657482783
EBS_SLOPE,2002,1,48,30020,143476.535762736
EBS_SLOPE,2002,1,49,30020,124707.268735318
EBS_SLOPE,2002,1,50,30020,128783.683679971
EBS_SLOPE,2002,1,51,30020,94851.42882935
EBS_SLOPE,2002,1,52,30020,64188.3805218099
EBS_SLOPE,2002,1,53,30020,25744.2811018163
EBS_SLOPE,2002,1,54,30020,35756.7877102397
EBS_SLOPE,2002,1,55,30020,30589.7408558861
EBS_SLOPE,2002,1,56,30020,6172.22829682065
EBS_SLOPE,2002,1,57,30020,6457.21309787038
EBS_SLOPE,2002,1,59,30020,9849.96552039428
EBS_SLOPE,2002,1,61,30020,22787.0695743904
EBS_SLOPE,2002,1,62,30020,7133.22848245775
EBS_SLOPE,2002,1,66,30020,6457.21309787038
EBS_SLOPE,2002,1,999.9,30020,21578262.1059017
EBS_SLOPE,2002,2,17,30020,6201.61899395531
EBS_SLOPE,2002,2,18,30020,12532.5793801437
EBS_SLOPE,2002,2,24,30020,12218.695438443
EBS_SLOPE,2002,2,25,30020,6109.34771922147
EBS_SLOPE,2002,2,26,30020,18734.198374099
EBS_SLOPE,2002,2,28,30020,35396.8280891906
EBS_SLOPE,2002,2,29,30020,41820.0597501128
EBS_SLOPE,2002,2,30,30020,5584.96699660849
EBS_SLOPE,2002,2,31,30020,47405.0267467213
EBS_SLOPE,2002,2,32,30020,66046.9538460864
EBS_SLOPE,2002,2,33,30020,48546.0594666811
EBS_SLOPE,2002,2,34,30020,121751.122477215
EBS_SLOPE,2002,2,35,30020,128451.167962339
EBS_SLOPE,2002,2,36,30020,240369.047601819
EBS_SLOPE,2002,2,37,30020,188983.194314441
EBS_SLOPE,2002,2,38,30020,234248.583996543
EBS_SLOPE,2002,2,40,30020,148585.081840864
EBS_SLOPE,2002,2,41,30020,172342.796371459
EBS_SLOPE,2002,2,42,30020,76467.1871638519
EBS_SLOPE,2002,2,43,30020,113322.639200575
EBS_SLOPE,2002,2,44,30020,68998.9013435754
EBS_SLOPE,2002,2,45,30020,80012.4528302836
EBS_SLOPE,2002,2,46,30020,60424.9167319787
EBS_SLOPE,2002,2,47,30020,71402.8936039847
EBS_SLOPE,2002,2,48,30020,52790.6899494421
EBS_SLOPE,2002,2,49,30020,45104.4308490037
EBS_SLOPE,2002,2,50,30020,60424.9167319787
EBS_SLOPE,2002,2,51,30020,29678.8124144774
EBS_SLOPE,2002,2,52,30020,10977.976872006
EBS_SLOPE,2002,2,53,30020,24319.1653707075
EBS_SLOPE,2002,2,54,30020,18117.5463767522
EBS_SLOPE,2002,2,55,30020,11786.5859905638
EBS_SLOPE,2002,2,56,30020,12532.5793801437
EBS_SLOPE,2002,2,57,30020,5488.98843600299
EBS_SLOPE,2002,33,56,30020,3273.53670271174
EBS_SLOPE,2002,33,57,30020,3314.6779659748
EBS_SLOPE,2002,33,63,30020,3252.50220065811
EBS_SLOPE,2002,33,67,30020,3252.50220065811
EBS_SLOPE,2002,42,11,30020,10726.6681456901
EBS_SLOPE,2002,42,12,30020,10726.6681456901
EBS_SLOPE,2002,42,13,30020,10726.6681456901
EBS_SLOPE,2002,42,14,30020,28726.3673098044
EBS_SLOPE,2002,42,15,30020,135993.048766706
EBS_SLOPE,2002,42,16,30020,21453.3362913802
EBS_SLOPE,2002,42,17,30020,17999.6991641143
EBS_SLOPE,2002,42,18,30020,14546.0620368484
EBS_SLOPE,2002,42,19,30020,10726.6681456901
EBS_SLOPE,2002,42,20,30020,96905.7700751035
EBS_SLOPE,2002,42,21,30020,107998.194984686
EBS_SLOPE,2002,42,22,30020,76183.947311508
EBS_SLOPE,2002,42,23,30020,79637.5844387739
EBS_SLOPE,2002,42,24,30020,17999.6991641143
EBS_SLOPE,2002,42,25,30020,25272.7301825385
EBS_SLOPE,2002,42,26,30020,21819.0930552726
EBS_SLOPE,2002,42,27,30020,64725.7656380331
EBS_SLOPE,2002,42,28,30020,125632.137384908
EBS_SLOPE,2002,42,29,30020,42906.6725827605
EBS_SLOPE,2002,42,30,30020,25272.7301825385
EBS_SLOPE,2002,42,31,30020,135993.048766706
EBS_SLOPE,2002,42,32,30020,96540.0133112111
EBS_SLOPE,2002,42,33,30020,117993.349602591
EBS_SLOPE,2002,42,35,30020,64360.0088741407
EBS_SLOPE,2002,42,36,30020,70920.5640515223
EBS_SLOPE,2002,42,37,30020,81647.2321972124
EBS_SLOPE,2002,42,38,30020,49467.2277601421
EBS_SLOPE,2002,42,39,30020,64360.0088741407
EBS_SLOPE,2002,42,40,30020,53633.3407284506
EBS_SLOPE,2002,42,42,30020,10726.6681456901
EBS_SLOPE,2002,42,48,30020,6560.55517738157
EBS_SLOPE,2002,42,49,30020,6560.55517738157
EBS_SLOPE,2002,42,51,30020,6560.55517738157
EBS_SLOPE,2002,42,52,30020,6560.55517738157
EBS_SLOPE,2002,42,53,30020,6560.55517738157
EBS_SLOPE,2002,42,58,30020,7273.03101842421
EBS_SLOPE,2002,43,44,30020,4468.40026333114
EBS_SLOPE,2002,43,46,30020,8936.80052666228
EBS_SLOPE,2002,43,47,30020,4871.41900644825
EBS_SLOPE,2002,43,48,30020,9924.08458694938
EBS_SLOPE,2002,43,49,30020,4871.41900644825
EBS_SLOPE,2002,43,50,30020,4468.40026333114
EBS_SLOPE,2002,43,54,30020,9430.44255680583
EBS_SLOPE,2002,43,56,30020,4871.41900644825
EBS_SLOPE,2002,43,57,30020,4871.41900644825
EBS_SLOPE,2002,43,61,30020,4871.41900644825
EBS_SLOPE,2002,43,64,30020,4621.7759377539
EBS_SLOPE,2004,2,70,30020,4843.14848097584
EBS_SLOPE,2004,2,71,30020,4843.14848097584
EBS_SLOPE,2004,2,72,30020,3488.9170380731
EBS_SLOPE,2004,2,999.9,30020,3462830.74363222
EBS_SLOPE,2004,3,14,30020,56553.5661847309
EBS_SLOPE,2004,3,15,30020,18851.1887282436
EBS_SLOPE,2004,3,16,30020,47127.9718206091
EBS_SLOPE,2004,3,17,30020,167695.744407112
EBS_SLOPE,2004,3,18,30020,141383.915461827
EBS_SLOPE,2004,3,19,30020,122532.726733584
EBS_SLOPE,2004,3,20,30020,43198.0635264469
EBS_SLOPE,2004,3,22,30020,214364.871725852
EBS_SLOPE,2004,3,23,30020,276790.651391845
EBS_SLOPE,2004,3,24,30020,226907.682295092
EBS_SLOPE,2004,3,25,30020,190371.875378971
EBS_SLOPE,2004,3,26,30020,160529.314510808
EBS_SLOPE,2004,3,27,30020,118143.973937552
EBS_SLOPE,2004,3,28,30020,64767.2612243776
EBS_SLOPE,2004,3,29,30020,111613.381068097
EBS_SLOPE,2004,3,30,30020,51319.5290548404
EBS_SLOPE,2004,3,31,30020,109286.97537353
EBS_SLOPE,2004,3,32,30020,233572.698251439
EBS_SLOPE,2004,3,33,30020,202304.669255745
EBS_SLOPE,2004,3,34,30020,243395.5821263
EBS_SLOPE,2004,3,35,30020,371406.269494784
EBS_SLOPE,2004,3,36,30020,321635.289459981
EBS_SLOPE,2004,3,37,30020,339885.36120007
EBS_SLOPE,2004,3,38,30020,198289.180527467
EBS_SLOPE,2004,3,39,30020,143603.897232189
EBS_SLOPE,2004,3,40,30020,81362.2378443982
EBS_SLOPE,2004,3,41,30020,113257.559453087
EBS_SLOPE,2004,3,42,30020,73337.6824312662
EBS_SLOPE,2004,3,43,30020,75790.4058360091
EBS_SLOPE,2004,3,44,30020,23749.0106915213
EBS_SLOPE,2004,3,45,30020,32645.3328515764
EBS_SLOPE,2004,3,46,30020,42643.685844368
EBS_SLOPE,2004,3,47,30020,28519.2641347631
EBS_SLOPE,2004,3,48,30020,46929.3999788265
EBS_SLOPE,2004,3,49,30020,8769.5600955705
EBS_SLOPE,2004,3,50,30020,32746.5567303635
EBS_SLOPE,2004,3,51,30020,23952.6154284234
EBS_SLOPE,2004,3,52,30020,6953.24012883669
EBS_SLOPE,2004,3,53,30020,26987.7150101036
EBS_SLOPE,2004,3,54,30020,3931.56315335326
EBS_SLOPE,2004,3,55,30020,7641.81068094102
EBS_SLOPE,2004,3,56,30020,4082.59699997011
EBS_SLOPE,2004,3,57,30020,7911.03271717385
EBS_SLOPE,2004,12,29,30020,382366.463219575
EBS_SLOPE,2004,12,30,30020,381422.179660639
EBS_SLOPE,2004,12,31,30020,623809.804122096
EBS_SLOPE,2004,12,32,30020,664719.875226174
EBS_SLOPE,2004,12,33,30020,908745.737574551
EBS_SLOPE,2004,12,34,30020,949912.461119473
EBS_SLOPE,2004,12,35,30020,1177817.57963322
EBS_SLOPE,2004,12,36,30020,1008041.02400678
EBS_SLOPE,2004,12,37,30020,886572.356005505
EBS_SLOPE,2004,12,38,30020,743863.504417964
EBS_SLOPE,2004,12,39,30020,552650.02729223
EBS_SLOPE,2004,12,40,30020,294974.036344612
EBS_SLOPE,2004,12,41,30020,201908.139488038
EBS_SLOPE,2004,12,42,30020,164132.975471592
EBS_SLOPE,2004,12,43,30020,153087.893257078
EBS_SLOPE,2004,12,44,30020,148895.676638055
EBS_SLOPE,2004,12,45,30020,106394.709959329
EBS_SLOPE,2004,12,46,30020,126427.658482615
EBS_SLOPE,2004,12,47,30020,147103.386898971
EBS_SLOPE,2004,12,48,30020,104989.909933011
EBS_SLOPE,2004,12,49,30020,54112.5806022197
EBS_SLOPE,2004,12,50,30020,66615.6059653321
EBS_SLOPE,2004,12,51,30020,57135.6962227377
EBS_SLOPE,2004,12,52,30020,60859.9757672503
EBS_SLOPE,2004,12,53,30020,38509.1745692211
EBS_SLOPE,2004,12,55,30020,24692.4158843363
EBS_SLOPE,2004,12,56,30020,10872.2505210101
EBS_SLOPE,2004,12,58,30020,5254.8933542037
EBS_SLOPE,2004,12,59,30020,4750.10207510188
EBS_SLOPE,2004,12,60,30020,8686.50146640686
EBS_SLOPE,2004,12,62,30020,4650.80844878265
EBS_SLOPE,2004,13,14,30020,3372.11673525198
EBS_SLOPE,2004,13,18,30020,2237.4205938961
EBS_SLOPE,2004,13,22,30020,5033.18936414383
EBS_SLOPE,2004,13,23,30020,5033.18936414383
EBS_SLOPE,2004,13,25,30020,19723.2255141343
EBS_SLOPE,2004,13,28,30020,10066.3787282877
EBS_SLOPE,2004,13,29,30020,8038.31848179067
EBS_SLOPE,2004,13,30,30020,3005.12911764684
EBS_SLOPE,2004,13,31,30020,25213.9844580068
EBS_SLOPE,2004,13,32,30020,40953.6486408623
EBS_SLOPE,2004,13,33,30020,54643.9047223046
EBS_SLOPE,2004,13,34,30020,128003.882719127
EBS_SLOPE,2004,13,35,30020,100413.208243024
EBS_SLOPE,2004,13,36,30020,128788.934595665
EBS_SLOPE,2004,13,37,30020,100061.1494064
EBS_SLOPE,2004,13,38,30020,96703.4704154729
EBS_SLOPE,2004,13,39,30020,113499.644601009
EBS_SLOPE,2004,13,40,30020,76778.6250130262
EBS_SLOPE,2004,32,25,30020,75005.5785416908
EBS_SLOPE,2004,32,26,30020,45163.017673528
EBS_SLOPE,2004,32,27,30020,41233.1093793657
EBS_SLOPE,2004,32,28,30020,26311.8289452843
EBS_SLOPE,2004,32,29,30020,7460.6402170407
EBS_SLOPE,2004,32,30,30020,24346.8747982032
EBS_SLOPE,2004,32,31,30020,16886.2345811625
EBS_SLOPE,2004,32,32,30020,47294.5547087154
EBS_SLOPE,2004,32,33,30020,71566.6843739003
EBS_SLOPE,2004,32,34,30020,77628.12970325
EBS_SLOPE,2004,32,35,30020,85218.8234218347
EBS_SLOPE,2004,32,36,30020,106384.0110527
EBS_SLOPE,2004,32,37,30020,127442.044069113
EBS_SLOPE,2004,32,38,30020,94330.1266542718
EBS_SLOPE,2004,32,39,30020,79974.0433596158
EBS_SLOPE,2004,32,40,30020,42973.7796567741
EBS_SLOPE,2004,32,41,30020,47127.4097006445
EBS_SLOPE,2004,32,42,30020,30333.5749945346
EBS_SLOPE,2004,32,43,30020,25521.7858162215
EBS_SLOPE,2004,32,44,30020,3892.2546676708
EBS_SLOPE,2004,32,45,30020,16886.2345811625
EBS_SLOPE,2004,32,48,30020,3892.2546676708
EBS_SLOPE,2004,32,52,30020,3139.8651650994
EBS_SLOPE,2004,33,29,30020,8014.16015332337
